season,week,team_id,alpha,P_fan,P_fan_mean,P_fan_std,P_fan_q025,P_fan_q975,S_total
11,2,Margaret Cho__Louis van Amstel,0.001837227144278586,0.07594362646341324,0.07603096961975098,0.006946776527911425,0.07006579637527466,0.09164120256900787,0.15739159286022186
11,2,Michael Bolton__Chelsie Hightower,0.001837227144278586,0.06935800611972809,0.06964769214391708,0.009633461013436317,0.06302715092897415,0.09092539548873901,0.12365664541721344
11,2,Brandy__Maksim Chmerkoskiy,0.001837227144278586,0.09624181687831879,0.09620113670825958,0.0029129083268344402,0.08977498859167099,0.10108129680156708,0.19126445055007935
11,2,The Situation__Karina Smirnoff,0.001837227144278586,0.08562952280044556,0.08560170233249664,0.0029869279824197292,0.08125684410333633,0.09268267452716827,0.16707748174667358
11,2,Audrina Patridge__Tony Dovolani,0.001837227144278586,0.0843658596277237,0.08439037203788757,0.0035649004857987165,0.07976116240024567,0.09253674000501633,0.1884382665157318
11,2,Bristol Palin__Mark Ballas,0.001837227144278586,0.11036573350429535,0.11035127192735672,0.00923947338014841,0.0908687561750412,0.11848533898591995,0.2099132537841797
11,3,Florence Henderson__Corky Ballas,0.0011182531015947461,0.09092587232589722,0.09059813618659973,0.004143524914979935,0.0850646048784256,0.1007387563586235,0.1814236044883728
11,3,Kyle Massey__Lacey Schwimmer,0.0011182531015947461,0.11557549238204956,0.11588149517774582,0.007630606181919575,0.09838547557592392,0.12480562180280685,0.21964788436889648
11,3,Jennifer Grey__Derek Hough,0.0011182531015947461,0.10965516418218613,0.10928185284137726,0.005469958297908306,0.09648329019546509,0.11697658151388168,0.21825245022773743
11,3,Rick Fox__Cheryl Burke,0.0011182531015947461,0.09630413353443146,0.09614302963018417,0.0027000694535672665,0.09093841910362244,0.10179824382066727,0.20490142703056335
11,3,Kurt Warner__Anna Trebunskaya,0.0011182531015947461,0.11036400496959686,0.11033902317285538,0.005466938484460115,0.0978177934885025,0.11781111359596252,0.21443641185760498
11,3,Margaret Cho__Louis van Amstel,0.0011182531015947461,0.06870009750127792,0.07007070630788803,0.013654193840920925,0.06106941029429436,0.09847281873226166,0.15014806389808655
11,3,Brandy__Maksim Chmerkoskiy,0.0011182531015947461,0.1037822738289833,0.10359103977680206,0.003155201906338334,0.09674423933029175,0.10919887572526932,0.2123795598745346
11,3,The Situation__Karina Smirnoff,0.0011182531015947461,0.08980533480644226,0.08968201279640198,0.004723002668470144,0.08368021249771118,0.10051395744085312,0.18030306696891785
11,3,Audrina Patridge__Tony Dovolani,0.0011182531015947461,0.0920269712805748,0.09167304635047913,0.0038207941688597202,0.08626715838909149,0.1008819043636322,0.20967403054237366
11,3,Bristol Palin__Mark Ballas,0.0011182531015947461,0.1228606104850769,0.12273970246315002,0.011144394986331463,0.09913360327482224,0.13307173550128937,0.2088334560394287
11,4,Florence Henderson__Corky Ballas,0.0049253227189183235,0.09356028586626053,0.09349774569272995,0.007028376217931509,0.0866437777876854,0.11001612991094589,0.19132564961910248
11,4,Kyle Massey__Lacey Schwimmer,0.0049253227189183235,0.12777671217918396,0.12776564061641693,0.009189024567604065,0.10712215304374695,0.13876675069332123,0.23950855433940887
11,4,Jennifer Grey__Derek Hough,0.0049253227189183235,0.12231571227312088,0.12235254794359207,0.006762218661606312,0.10755602270364761,0.1313934177160263,0.2787402868270874
11,4,Rick Fox__Cheryl Burke,0.0049253227189183235,0.10494311153888702,0.10469091683626175,0.0030762217938899994,0.09995584189891815,0.11131078749895096,0.21388165652751923
11,4,Kurt Warner__Anna Trebunskaya,0.0049253227189183235,0.12007852643728256,0.11992985010147095,0.0057469625025987625,0.10687272250652313,0.1287822723388672,0.2150505930185318
11,4,Brandy__Maksim Chmerkoskiy,0.0049253227189183235,0.11327989399433136,0.11315444111824036,0.003498868551105261,0.10532256960868835,0.11973343044519424,0.24735809862613678
11,4,The Situation__Karina Smirnoff,0.0049253227189183235,0.08311105519533157,0.0836770087480545,0.011358413845300674,0.07562323659658432,0.1084420308470726,0.16132333874702454
11,4,Audrina Patridge__Tony Dovolani,0.0049253227189183235,0.09825538843870163,0.09824807196855545,0.00522524444386363,0.0921124592423439,0.11057020723819733,0.22674700617790222
11,4,Bristol Palin__Mark Ballas,0.0049253227189183235,0.13667935132980347,0.13668380677700043,0.013265767134726048,0.10891302675008774,0.14913785457611084,0.22606483101844788
11,5,Florence Henderson__Corky Ballas,0.0020026129204779863,0.08763539791107178,0.08797398209571838,0.014138128608465195,0.07816140353679657,0.11975844204425812,0.20302000641822815
11,5,Kyle Massey__Lacey Schwimmer,0.0020026129204779863,0.14734116196632385,0.14794659614562988,0.012136907316744328,0.1189327985048294,0.16217339038848877,0.2572312653064728
11,5,Jennifer Grey__Derek Hough,0.0020026129204779863,0.13424380123615265,0.13399499654769897,0.006989684887230396,0.11697249859571457,0.14475852251052856,0.2716064453125
11,5,Rick Fox__Cheryl Burke,0.0020026129204779863,0.11516071856021881,0.11483506858348846,0.0042175669223070145,0.10807818919420242,0.12382131814956665,0.24702884256839752
11,5,Kurt Warner__Anna Trebunskaya,0.0020026129204779863,0.13622234761714935,0.13601785898208618,0.008084336295723915,0.11811233311891556,0.14860792458057404,0.26809048652648926
11,5,Brandy__Maksim Chmerkoskiy,0.0020026129204779863,0.12374144047498703,0.12332180142402649,0.003861261997371912,0.11584621667861938,0.1321350634098053,0.2720930874347687
11,5,Audrina Patridge__Tony Dovolani,0.0020026129204779863,0.10301082581281662,0.10276870429515839,0.007973541505634785,0.09401803463697433,0.12194954603910446,0.22938445210456848
11,5,Bristol Palin__Mark Ballas,0.0020026129204779863,0.15264427661895752,0.15314099192619324,0.014550983905792236,0.1208287924528122,0.16826891899108887,0.25154536962509155
11,6,Kyle Massey__Lacey Schwimmer,0.00360829452984035,0.16716963052749634,0.16651588678359985,0.015160475857555866,0.13513387739658356,0.18423670530319214,0.3120971918106079
11,6,Jennifer Grey__Derek Hough,0.00360829452984035,0.15537406504154205,0.15504561364650726,0.010644709691405296,0.13271045684814453,0.17224320769309998,0.2954711616039276
11,6,Rick Fox__Cheryl Burke,0.00360829452984035,0.1204250231385231,0.12015369534492493,0.0073933592066168785,0.10958097875118256,0.13773690164089203,0.2653530538082123
11,6,Kurt Warner__Anna Trebunskaya,0.00360829452984035,0.1464945673942566,0.14604249596595764,0.007007319014519453,0.13160808384418488,0.15981748700141907,0.2527746260166168
11,6,Brandy__Maksim Chmerkoskiy,0.00360829452984035,0.14335104823112488,0.1427890807390213,0.006222909316420555,0.12966443598270416,0.1550445258617401,0.317264199256897
11,6,Audrina Patridge__Tony Dovolani,0.00360829452984035,0.09472575038671494,0.09523743391036987,0.016664424911141396,0.08354862779378891,0.1329304575920105,0.24931466579437256
11,6,Bristol Palin__Mark Ballas,0.00360829452984035,0.1724599301815033,0.17421585321426392,0.016030121594667435,0.13673558831214905,0.19163207709789276,0.30772513151168823
11,7,Kyle Massey__Lacey Schwimmer,0.0007447503157891333,0.1883721798658371,0.188964381814003,0.015406825579702854,0.15156328678131104,0.20682506263256073,0.3490436375141144
11,7,Jennifer Grey__Derek Hough,0.0007447503157891333,0.17376995086669922,0.1732199639081955,0.010479625314474106,0.14872223138809204,0.18849726021289825,0.34882989525794983
11,7,Rick Fox__Cheryl Burke,0.0007447503157891333,0.1153423935174942,0.11643027514219284,0.016556601971387863,0.10480570048093796,0.15240702033042908,0.28080999851226807
11,7,Kurt Warner__Anna Trebunskaya,0.0007447503157891333,0.16591580212116241,0.1655837893486023,0.007809569127857685,0.14912573993206024,0.18200166523456573,0.33378151059150696
11,7,Brandy__Maksim Chmerkoskiy,0.0007447503157891333,0.16397757828235626,0.16329728066921234,0.007254024501889944,0.14876922965049744,0.17870375514030457,0.33903753757476807
11,7,Bristol Palin__Mark Ballas,0.0007447503157891333,0.19262206554412842,0.1925043761730194,0.017409734427928925,0.15278120338916779,0.21366873383522034,0.3484973609447479
11,8,Kyle Massey__Lacey Schwimmer,0.01000292133539915,0.21659128367900848,0.21655091643333435,0.017141221091151237,0.18029645085334778,0.2435767501592636,0.42791205644607544
11,8,Jennifer Grey__Derek Hough,0.01000292133539915,0.20232079923152924,0.20193810760974884,0.012226519174873829,0.1754862517118454,0.22822412848472595,0.41741514205932617
11,8,Kurt Warner__Anna Trebunskaya,0.01000292133539915,0.16357581317424774,0.16356535255908966,0.008593314327299595,0.15521369874477386,0.18236637115478516,0.3447079062461853
11,8,Brandy__Maksim Chmerkoskiy,0.01000292133539915,0.1858549416065216,0.18556387722492218,0.007717042230069637,0.17506635189056396,0.20524781942367554,0.40094929933547974
11,8,Bristol Palin__Mark Ballas,0.01000292133539915,0.23165716230869293,0.23238182067871094,0.02258816547691822,0.18236637115478516,0.25939586758613586,0.4090156555175781
11,9,Kyle Massey__Lacey Schwimmer,0.004201284144073725,0.26396796107292175,0.2641516625881195,0.02082030288875103,0.22388729453086853,0.305299311876297,0.5183539390563965
11,9,Jennifer Grey__Derek Hough,0.004201284144073725,0.2535113990306854,0.2525878846645355,0.017869489267468452,0.21468253433704376,0.2856130301952362,0.5166692733764648
11,9,Brandy__Maksim Chmerkoskiy,0.004201284144073725,0.19619986414909363,0.19616654515266418,0.012354525737464428,0.18414342403411865,0.22416675090789795,0.44619986414909363
11,9,Bristol Palin__Mark Ballas,0.004201284144073725,0.2863208055496216,0.28709396719932556,0.02791433222591877,0.22416675090789795,0.32726481556892395,0.5187769532203674
11,10,Kyle Massey__Lacey Schwimmer,0.059011101722717285,0.32285720109939575,0.3230924904346466,0.015488717705011368,0.2942408621311188,0.3610210120677948,0.652173638343811
11,10,Jennifer Grey__Derek Hough,0.059011101722717285,0.34756144881248474,0.34822261333465576,0.020407645031809807,0.30399930477142334,0.38254237174987793,0.7090080976486206
11,10,Bristol Palin__Mark Ballas,0.059011101722717285,0.3295813798904419,0.3286849558353424,0.016898009926080704,0.29681673645973206,0.3669859766960144,0.6388182640075684
12,1,Ralph Macchio__Karina Smirnoff,0.0022420454770326614,0.10012948513031006,0.1001252681016922,0.004607695620507002,0.08903376758098602,0.10626719892024994,0.21607151627540588
12,1,Chelsea Kane__Mark Ballas,0.0022420454770326614,0.10632767528295517,0.10634877532720566,0.007344591896981001,0.08942511677742004,0.11439711600542068,0.20777694880962372
12,1,Kirstie Alley__Maksim Chmerkoskiy,0.0022420454770326614,0.11143852770328522,0.11108141392469406,0.009928412735462189,0.08985773473978043,0.11987979710102081,0.2225496470928192
12,1,Hines Ward__Kym Johnson,0.0022420454770326614,0.10072445869445801,0.10073929280042648,0.004833575803786516,0.08920398354530334,0.10691185295581818,0.20217373967170715
12,1,Sugar Ray Leonard__Anna Trebunskaya,0.0022420454770326614,0.0797758474946022,0.07966085523366928,0.005304929334670305,0.07412339001893997,0.09200714528560638,0.16190144419670105
12,1,Chris Jericho__Cheryl Burke,0.0022420454770326614,0.09276191145181656,0.09253069013357162,0.0021828296594321728,0.08800213783979416,0.09690553694963455,0.18454936146736145
12,1,Petra Nemcova__Dmitry Chaplin,0.0022420454770326614,0.08583147823810577,0.08570840954780579,0.0031179890502244234,0.08116807788610458,0.09269688278436661,0.17278799414634705
12,1,Mike Catherwood__Lacey Schwimmer,0.0022420454770326614,0.059483565390110016,0.060809653252363205,0.014084985479712486,0.0521521121263504,0.09033723175525665,0.12228550016880035
12,1,Romeo__Chelsie Hightower,0.0022420454770326614,0.09476348012685776,0.09461496025323868,0.00265591056086123,0.08907987177371979,0.09962183237075806,0.18655091524124146
12,1,Wendy Williams__Tony Dovolani,0.0022420454770326614,0.07713145017623901,0.07696761190891266,0.006318654865026474,0.07097018510103226,0.09170296788215637,0.14476430416107178
12,1,Kendra Wilkinson__Louis van Amstel,0.0022420454770326614,0.09163209050893784,0.09141312539577484,0.0020667153876274824,0.08714131265878677,0.0955062285065651,0.1785886138677597
12,2,Ralph Macchio__Karina Smirnoff,0.0011149850906804204,0.09904838353395462,0.09890931844711304,0.00417757174000144,0.08911480754613876,0.10521256923675537,0.19627061486244202
12,2,Chelsea Kane__Mark Ballas,0.0011149850906804204,0.10626696050167084,0.10616399347782135,0.007247244007885456,0.08992891758680344,0.11397574841976166,0.18960028886795044
12,2,Kirstie Alley__Maksim Chmerkoskiy,0.0011149850906804204,0.1131361573934555,0.1131368950009346,0.010411424562335014,0.09039943665266037,0.12244607508182526,0.20572873950004578
12,2,Hines Ward__Kym Johnson,0.0011149850906804204,0.10313190519809723,0.10331939160823822,0.005547043867409229,0.09084020555019379,0.11007983982563019,0.2096133828163147
12,2,Sugar Ray Leonard__Anna Trebunskaya,0.0011149850906804204,0.07955096662044525,0.0793440043926239,0.0054106502793729305,0.0732543095946312,0.09207378327846527,0.15825466811656952
12,2,Chris Jericho__Cheryl Burke,0.0011149850906804204,0.09145773202180862,0.0912552997469902,0.002164161764085293,0.08661743253469467,0.09529175609350204,0.1979392170906067
12,2,Petra Nemcova__Dmitry Chaplin,0.0011149850906804204,0.0854124054312706,0.08523783832788467,0.003485472174361348,0.07979413866996765,0.09328173846006393,0.1687457412481308
12,2,Mike Catherwood__Lacey Schwimmer,0.0011149850906804204,0.05919860675930977,0.060783226042985916,0.014378287829458714,0.0518028698861599,0.09040043503046036,0.13790230453014374
12,2,Romeo__Chelsie Hightower,0.0011149850906804204,0.09451370686292648,0.09428580105304718,0.002578339772298932,0.08882728219032288,0.09887949377298355,0.20099517703056335
12,2,Wendy Williams__Tony Dovolani,0.0011149850906804204,0.07731179893016815,0.07679510861635208,0.0061932336539030075,0.07068602740764618,0.0923154205083847,0.15601550042629242
12,2,Kendra Wilkinson__Louis van Amstel,0.0011149850906804204,0.0909714475274086,0.09076916426420212,0.0021778533700853586,0.08606354147195816,0.09497977793216705,0.17893441021442413
12,3,Ralph Macchio__Karina Smirnoff,0.0015697391936555505,0.10842825472354889,0.1082306057214737,0.004999480675905943,0.09655982255935669,0.11510220170021057,0.20655909180641174
12,3,Chelsea Kane__Mark Ballas,0.0015697391936555505,0.11291821300983429,0.11293662339448929,0.006719029508531094,0.09727496653795242,0.12097254395484924,0.22039484977722168
12,3,Kirstie Alley__Maksim Chmerkoskiy,0.0015697391936555505,0.12035265564918518,0.12103192508220673,0.0096589932218194,0.0986984521150589,0.12956008315086365,0.21848349273204803
12,3,Hines Ward__Kym Johnson,0.0015697391936555505,0.11002649366855621,0.1101449653506279,0.00547170452773571,0.09711845219135284,0.11711309105157852,0.22684893012046814
12,3,Sugar Ray Leonard__Anna Trebunskaya,0.0015697391936555505,0.08180573582649231,0.08180040121078491,0.00753836240619421,0.07516930252313614,0.09872779995203018,0.1752636730670929
12,3,Chris Jericho__Cheryl Burke,0.0015697391936555505,0.09979362785816193,0.09952821582555771,0.0021814557258039713,0.0951034352183342,0.10388031601905823,0.19792446494102478
12,3,Petra Nemcova__Dmitry Chaplin,0.0015697391936555505,0.09218157082796097,0.09185817092657089,0.0035708481445908546,0.08726955205202103,0.10021383315324783,0.2090039998292923
12,3,Romeo__Chelsie Hightower,0.0015697391936555505,0.10264123976230621,0.10234829038381577,0.0028103061486035585,0.09663627296686172,0.10747510939836502,0.196099191904068
12,3,Wendy Williams__Tony Dovolani,0.0015697391936555505,0.07219880074262619,0.07275976985692978,0.011630628257989883,0.06500829756259918,0.09773918986320496,0.14229226112365723
12,3,Kendra Wilkinson__Louis van Amstel,0.0015697391936555505,0.09965335577726364,0.09936105459928513,0.0021838578395545483,0.09523401409387589,0.10398045927286148,0.20712998509407043
12,4,Ralph Macchio__Karina Smirnoff,0.0012001806171610951,0.11955998837947845,0.11958839744329453,0.0056925807148218155,0.10714896023273468,0.12817613780498505,0.24091920256614685
12,4,Chelsea Kane__Mark Ballas,0.0012001806171610951,0.12374808639287949,0.12380725890398026,0.007533804513514042,0.10759976506233215,0.13306301832199097,0.24996167421340942
12,4,Kirstie Alley__Maksim Chmerkoskiy,0.0012001806171610951,0.1355457901954651,0.13540448248386383,0.013008363544940948,0.10827423632144928,0.14748036861419678,0.24234190583229065
12,4,Hines Ward__Kym Johnson,0.0012001806171610951,0.12374715507030487,0.1236201822757721,0.007784810848534107,0.10577505081892014,0.1336812824010849,0.24510636925697327
12,4,Sugar Ray Leonard__Anna Trebunskaya,0.0012001806171610951,0.07414311170578003,0.07452558726072311,0.014290058985352516,0.06565923243761063,0.10710282623767853,0.17608486115932465
12,4,Chris Jericho__Cheryl Burke,0.0012001806171610951,0.10758557170629501,0.1075400859117508,0.0028186081908643246,0.1020623967051506,0.11301571875810623,0.21923604607582092
12,4,Petra Nemcova__Dmitry Chaplin,0.0012001806171610951,0.09482546895742416,0.09483632445335388,0.006313587538897991,0.08723984658718109,0.10973253101110458,0.20647594332695007
12,4,Romeo__Chelsie Hightower,0.0012001806171610951,0.11308402568101883,0.11298910528421402,0.003512253053486347,0.10618765652179718,0.11944091320037842,0.22473451495170593
12,4,Kendra Wilkinson__Louis van Amstel,0.0012001806171610951,0.10776078701019287,0.10768866539001465,0.0028003226034343243,0.10224897414445877,0.11324585229158401,0.19513943791389465
12,5,Ralph Macchio__Karina Smirnoff,0.0013630692847073078,0.13269314169883728,0.13283944129943848,0.00644725002348423,0.11822430789470673,0.14215806126594543,0.246095210313797
12,5,Chelsea Kane__Mark Ballas,0.0013630692847073078,0.13711977005004883,0.13723930716514587,0.008337683044373989,0.11815006285905838,0.1478029042482376,0.2711403965950012
12,5,Kirstie Alley__Maksim Chmerkoskiy,0.0013630692847073078,0.1491127610206604,0.14934228360652924,0.013553951866924763,0.12024661153554916,0.16149745881557465,0.2676694691181183
12,5,Hines Ward__Kym Johnson,0.0013630692847073078,0.1342451423406601,0.1342928111553192,0.007203955668956041,0.11838293820619583,0.1439562737941742,0.27342039346694946
12,5,Chris Jericho__Cheryl Burke,0.0013630692847073078,0.11434868723154068,0.11404872685670853,0.0036108889617025852,0.1074679046869278,0.1218160092830658,0.24836930632591248
12,5,Petra Nemcova__Dmitry Chaplin,0.0013630692847073078,0.08827313780784607,0.08846531808376312,0.013350900262594223,0.08014407753944397,0.11928945779800415,0.2016752064228058
12,5,Romeo__Chelsie Hightower,0.0013630692847073078,0.12555687129497528,0.12538453936576843,0.004042032640427351,0.11667084693908691,0.13266654312610626,0.2595774829387665
12,5,Kendra Wilkinson__Louis van Amstel,0.0013630692847073078,0.11865048110485077,0.11838763952255249,0.0028761657886207104,0.11254512518644333,0.12409399449825287,0.2320525348186493
12,6,Ralph Macchio__Karina Smirnoff,0.0019400911405682564,0.15001747012138367,0.14998334646224976,0.007716923486441374,0.13199272751808167,0.16168569028377533,0.28335079550743103
12,6,Chelsea Kane__Mark Ballas,0.0019400911405682564,0.1550900638103485,0.15484081208705902,0.009810171090066433,0.13457095623016357,0.16739948093891144,0.3106456398963928
12,6,Kirstie Alley__Maksim Chmerkoskiy,0.0019400911405682564,0.16431134939193726,0.16478170454502106,0.013172357343137264,0.1364772766828537,0.17833207547664642,0.3087558150291443
12,6,Hines Ward__Kym Johnson,0.0019400911405682564,0.1526726335287094,0.15242899954319,0.008774042129516602,0.13414718210697174,0.16414421796798706,0.3026726245880127
12,6,Chris Jericho__Cheryl Burke,0.0019400911405682564,0.10982190817594528,0.10990353673696518,0.010737074539065361,0.10165730863809586,0.13502180576324463,0.23204413056373596
12,6,Romeo__Chelsie Hightower,0.0019400911405682564,0.1409662663936615,0.1410219818353653,0.004467962775379419,0.13217830657958984,0.1495850831270218,0.2965218424797058
12,6,Kendra Wilkinson__Louis van Amstel,0.0019400911405682564,0.1271202564239502,0.12703973054885864,0.00470958836376667,0.11961276084184647,0.13772094249725342,0.2660091519355774
12,7,Ralph Macchio__Karina Smirnoff,0.000753211323171854,0.1717994660139084,0.1721346527338028,0.00869291927665472,0.15436933934688568,0.18719136714935303,0.34686577320098877
12,7,Chelsea Kane__Mark Ballas,0.000753211323171854,0.18121005594730377,0.18151377141475677,0.01255095936357975,0.1552893966436386,0.20009444653987885,0.3509713411331177
12,7,Kirstie Alley__Maksim Chmerkoskiy,0.000753211323171854,0.19279789924621582,0.19254325330257416,0.017241377383470535,0.1577187478542328,0.21070009469985962,0.3519490957260132
12,7,Hines Ward__Kym Johnson,0.000753211323171854,0.1791411191225052,0.1788872480392456,0.011706750839948654,0.15584076941013336,0.1972697675228119,0.35420742630958557
12,7,Romeo__Chelsie Hightower,0.000753211323171854,0.15276221930980682,0.1525995433330536,0.005146184470504522,0.14345327019691467,0.16390195488929749,0.3119134306907654
12,7,Kendra Wilkinson__Louis van Amstel,0.000753211323171854,0.12228922545909882,0.12232159823179245,0.013621969148516655,0.11254381388425827,0.15390075743198395,0.2840929329395294
12,8,Ralph Macchio__Karina Smirnoff,0.0030727910343557596,0.19562576711177826,0.1957087218761444,0.009691796265542507,0.178761288523674,0.21571363508701324,0.3725488483905792
12,8,Chelsea Kane__Mark Ballas,0.0030727910343557596,0.21235868334770203,0.21186697483062744,0.015576278790831566,0.17665356397628784,0.2335754930973053,0.4238971471786499
12,8,Kirstie Alley__Maksim Chmerkoskiy,0.0030727910343557596,0.22947612404823303,0.22875256836414337,0.022220367565751076,0.1841118037700653,0.2522538900375366,0.4333222806453705
12,8,Hines Ward__Kym Johnson,0.0030727910343557596,0.21003128588199615,0.21068885922431946,0.014131668023765087,0.18225467205047607,0.23037999868392944,0.4177235960960388
12,8,Romeo__Chelsie Hightower,0.0030727910343557596,0.15250815451145172,0.1529829204082489,0.01296232920140028,0.14212432503700256,0.18337082862854004,0.35250815749168396
12,9,Ralph Macchio__Karina Smirnoff,0.05045896768569946,0.2173597365617752,0.21727663278579712,0.008824397809803486,0.20962077379226685,0.23929104208946228,0.4216150641441345
12,9,Chelsea Kane__Mark Ballas,0.05045896768569946,0.276940256357193,0.2767656743526459,0.023733513429760933,0.22930927574634552,0.3085649013519287,0.587578535079956
12,9,Kirstie Alley__Maksim Chmerkoskiy,0.05045896768569946,0.26335012912750244,0.2644023597240448,0.018687080591917038,0.22511926293373108,0.2953096628189087,0.4931373596191406
12,9,Hines Ward__Kym Johnson,0.05045896768569946,0.24234993755817413,0.24155543744564056,0.012820851057767868,0.21825368702411652,0.2730737328529358,0.4976691007614136
12,10,Chelsea Kane__Mark Ballas,0.006283175200223923,0.3284364938735962,0.3277253210544586,0.017176203429698944,0.2947109639644623,0.3678428530693054,0.6681312918663025
12,10,Kirstie Alley__Maksim Chmerkoskiy,0.006283175200223923,0.34628826379776,0.34678226709365845,0.020925389602780342,0.30179059505462646,0.38335737586021423,0.6668986678123474
12,10,Hines Ward__Kym Johnson,0.006283175200223923,0.3252752423286438,0.3254924714565277,0.017062947154045105,0.2935012876987457,0.36503610014915466,0.6649700403213501
13,1,Elisabetta Canalis__Valentin Chmerkovskiy,0.0028091047424823046,0.06778989732265472,0.06777582317590714,0.006837144959717989,0.06202250346541405,0.08313965797424316,0.13691431283950806
13,1,David Arquette__Kym Johnson,0.0028091047424823046,0.0879223644733429,0.08774061501026154,0.0027406152803450823,0.08151709288358688,0.09155185520648956,0.17087167501449585
13,1,Ricki Lake__Derek Hough,0.0028091047424823046,0.0924694761633873,0.09235118329524994,0.004530095960944891,0.08194728195667267,0.09700773656368256,0.18463537096977234
13,1,J.R. Martinez__Karina Smirnoff,0.0028091047424823046,0.09145531058311462,0.09133351594209671,0.004186449106782675,0.08153478801250458,0.09589138627052307,0.19283780455589294
13,1,Metta World Peace (Ron)__Peta Murgatroyd,0.0028091047424823046,0.054013121873140335,0.05459384247660637,0.012463738210499287,0.0474163219332695,0.08194660395383835,0.11852924525737762
13,1,Hope Solo__Maksim Chmerkoskiy,0.0028091047424823046,0.08991827070713043,0.08991611003875732,0.0033370698802173138,0.08230841904878616,0.09418537467718124,0.18669246137142181
13,1,Chynna Phillips__Tony Dovolani,0.0028091047424823046,0.08473264425992966,0.08459760248661041,0.0017326720990240574,0.08089829981327057,0.0876539871096611,0.18611513078212738
13,1,Kristin Cavallari__Mark Ballas,0.0028091047424823046,0.07394452393054962,0.07394152879714966,0.0044837212190032005,0.0691346600651741,0.08400095254182816,0.16150212287902832
13,1,Carson Kressley__Anna Trebunskaya,0.0028091047424823046,0.08713946491479874,0.08699548244476318,0.002437516814097762,0.08145778626203537,0.0907573476433754,0.16548047959804535
13,1,Chaz Bono__Lacey Schwimmer,0.0028091047424823046,0.08826565742492676,0.08812382072210312,0.0028483797796070576,0.08179716020822525,0.09215178340673447,0.16660666465759277
13,1,Nancy Grace__Tristan MacManus,0.0028091047424823046,0.08828409761190414,0.08823591470718384,0.0027989286463707685,0.08157335966825485,0.09213325381278992,0.16201680898666382
13,1,Rob Kardashian__Cheryl Burke,0.0028091047424823046,0.09406524896621704,0.09439459443092346,0.005037255585193634,0.08229739964008331,0.09939194470643997,0.1677979677915573
13,2,Elisabetta Canalis__Valentin Chmerkovskiy,0.001605036435648799,0.060963764786720276,0.06228245049715042,0.012834261171519756,0.054082874208688736,0.0885029137134552,0.1551341712474823
13,2,David Arquette__Kym Johnson,0.001605036435648799,0.09307094663381577,0.09284888207912445,0.002364062936976552,0.0874691754579544,0.09662586450576782,0.1737884283065796
13,2,Ricki Lake__Derek Hough,0.001605036435648799,0.09937781095504761,0.09894922375679016,0.005082160234451294,0.08782855421304703,0.10445034503936768,0.2025168240070343
13,2,J.R. Martinez__Karina Smirnoff,0.001605036435648799,0.10068530589342117,0.1005517914891243,0.005533390678465366,0.08827004581689835,0.10601245611906052,0.19934001564979553
13,2,Hope Solo__Maksim Chmerkoskiy,0.001605036435648799,0.09607722610235214,0.09581304341554642,0.0035325936041772366,0.0873318687081337,0.1004323735833168,0.1812790185213089
13,2,Chynna Phillips__Tony Dovolani,0.001605036435648799,0.08999462425708771,0.08984071016311646,0.001674806117080152,0.08658847212791443,0.09283717721700668,0.18416503071784973
13,2,Kristin Cavallari__Mark Ballas,0.001605036435648799,0.07528332620859146,0.07537791877985,0.006551634985953569,0.06927280873060226,0.08977360278367996,0.17393803596496582
13,2,Carson Kressley__Anna Trebunskaya,0.001605036435648799,0.09320621192455292,0.09306757897138596,0.002424730220809579,0.08746954053640366,0.0968826562166214,0.17392370104789734
13,2,Chaz Bono__Lacey Schwimmer,0.001605036435648799,0.09445039927959442,0.09436275064945221,0.0027589371893554926,0.08794575184583664,0.09841986745595932,0.1706835925579071
13,2,Nancy Grace__Tristan MacManus,0.001605036435648799,0.09545734524726868,0.09542489796876907,0.0031843003816902637,0.0879712849855423,0.09982740134000778,0.1896277517080307
13,2,Rob Kardashian__Cheryl Burke,0.001605036435648799,0.10143307596445084,0.10148074477910995,0.005798760335892439,0.08835478872060776,0.10728740692138672,0.19560348987579346
13,3,David Arquette__Kym Johnson,0.003810215275734663,0.10344120115041733,0.10322288423776627,0.0037206613924354315,0.09448333829641342,0.10841977596282959,0.20470702648162842
13,3,Ricki Lake__Derek Hough,0.003810215275734663,0.1074109822511673,0.10734528303146362,0.00508184265345335,0.0955437496304512,0.11329709738492966,0.2213350236415863
13,3,J.R. Martinez__Karina Smirnoff,0.003810215275734663,0.11044345796108246,0.11013688892126083,0.0065815323032438755,0.09567566215991974,0.11702442169189453,0.22014810144901276
13,3,Hope Solo__Maksim Chmerkoskiy,0.003810215275734663,0.10550530254840851,0.10542061179876328,0.004366223234683275,0.09563717991113663,0.11079800128936768,0.2067711353302002
13,3,Chynna Phillips__Tony Dovolani,0.003810215275734663,0.09143781661987305,0.09137797355651855,0.003026550868526101,0.08610119670629501,0.09825608134269714,0.20114246010780334
13,3,Kristin Cavallari__Mark Ballas,0.003810215275734663,0.06679811328649521,0.06823007762432098,0.0135145653039217,0.06005185469985008,0.09585867822170258,0.1680639386177063
13,3,Carson Kressley__Anna Trebunskaya,0.003810215275734663,0.10017302632331848,0.10002963989973068,0.0024716162588447332,0.09464993327856064,0.10417284816503525,0.19721943140029907
