bootstrap_id,BottomKAcc,PairwiseOrderAcc,Top1Acc,RuleReproRateWeek
586,0.9519230769230769,0.9923672174031918,0.9478260869565217,0.95
587,0.95,0.9921885070892481,0.9466666666666667,0.9461538461538461
588,0.9384615384615385,0.9888461548548478,0.935064935064935,0.9346153846153846
589,0.9384615384615385,0.9922999235299917,0.9344978165938864,0.9346153846153846
590,0.9365384615384615,0.9898594471124502,0.9288888888888889,0.9346153846153846
591,0.948076923076923,0.9919961993510906,0.9457013574660633,0.9423076923076923
592,0.9384615384615385,0.9924753044660275,0.935064935064935,0.9346153846153846
593,0.9403846153846154,0.9912515278045948,0.935064935064935,0.9384615384615385
594,0.95,0.9928402164807686,0.9439655172413793,0.95
595,0.9211538461538461,0.9865094645665242,0.9145299145299145,0.9192307692307692
596,0.9596153846153846,0.993916362294784,0.9655172413793104,0.95
597,0.9365384615384615,0.9907692324656706,0.9347826086956522,0.9307692307692308
598,0.9519230769230769,0.9926585926459386,0.9459459459459459,0.95
599,0.95,0.990993590767567,0.9427312775330396,0.95
600,0.9326923076923077,0.9897616294714121,0.9307359307359307,0.926923076923077
601,0.9288461538461539,0.9883924426940771,0.9240506329113924,0.926923076923077
602,0.9307692307692308,0.9901479097513052,0.9213973799126638,0.9307692307692308
603,0.9307692307692308,0.9893925533844874,0.9241071428571429,0.926923076923077
604,0.9173076923076923,0.9873762373740856,0.9066666666666666,0.9153846153846154
605,0.948076923076923,0.9907478642005186,0.9459459459459459,0.9423076923076923
606,0.9673076923076923,0.9949786330644901,0.9688888888888889,0.9615384615384616
607,0.9384615384615385,0.9904392843063061,0.9307359307359307,0.9384615384615385
608,0.926923076923077,0.9885266141249583,0.9246861924686193,0.9230769230769231
609,0.9307692307692308,0.9883957720719851,0.9244444444444444,0.926923076923077
610,0.9461538461538461,0.9914879576517985,0.9449152542372882,0.9423076923076923
611,0.9519230769230769,0.9917397891099636,0.9484978540772532,0.95
612,0.9403846153846154,0.990912561233227,0.9330357142857143,0.9384615384615385
613,0.9692307692307692,0.9963003676671248,0.9680365296803652,0.9653846153846154
614,0.9346153846153846,0.9902486418302242,0.9285714285714286,0.9307692307692308
615,0.9403846153846154,0.9902350444060105,0.9321266968325792,0.9384615384615385
616,0.925,0.987872268144901,0.922077922077922,0.9192307692307692
617,0.9326923076923077,0.9903339734444252,0.9307359307359307,0.926923076923077
618,0.9673076923076923,0.9950348274065898,0.9641255605381166,0.9653846153846154
619,0.9403846153846154,0.9907248318195343,0.9347826086956522,0.9384615384615385
620,0.9134615384615384,0.9853693544864655,0.9004524886877828,0.9115384615384615
621,0.9192307692307692,0.9875119342253759,0.9135802469135802,0.9192307692307692
622,0.9346153846153846,0.9904347059818415,0.9313304721030042,0.9307692307692308
623,0.9442307692307692,0.9914316248435241,0.9369369369369369,0.9423076923076923
624,0.9365384615384615,0.9901767684863164,0.9404255319148936,0.926923076923077
625,0.9307692307692308,0.9889804652104011,0.927038626609442,0.926923076923077
626,0.9403846153846154,0.9895969319802064,0.9377777777777778,0.9346153846153846
627,0.9307692307692308,0.9879208303414858,0.9254385964912281,0.926923076923077
628,0.9326923076923077,0.9916647260005658,0.9251101321585903,0.9307692307692308
629,0.9442307692307692,0.9909841558107964,0.9393939393939394,0.9423076923076923
630,0.9307692307692308,0.9886920039470379,0.9230769230769231,0.9307692307692308
631,0.9615384615384616,0.9948242043073361,0.9565217391304348,0.9615384615384616
632,0.9403846153846154,0.9917443683514229,0.9347826086956522,0.9384615384615385
633,0.975,0.9949786328352415,0.9728506787330317,0.9730769230769231
634,0.95,0.9911019552212496,0.9475982532751092,0.9461538461538461
635,0.9423076923076923,0.99053085904855,0.9380530973451328,0.9384615384615385
636,0.9403846153846154,0.9912835792853282,0.9388646288209607,0.9346153846153846
637,0.926923076923077,0.987917639200504,0.9188034188034188,0.926923076923077
638,0.9384615384615385,0.9902088201962984,0.9358974358974359,0.9346153846153846
639,0.9461538461538461,0.9909385069058492,0.9459459459459459,0.9384615384615385
640,0.9615384615384616,0.9943269241314668,0.9574468085106383,0.9615384615384616
641,0.9596153846153846,0.993780387364901,0.9563318777292577,0.9576923076923077
642,0.9211538461538461,0.988369826399363,0.9151785714285714,0.9153846153846154
643,0.9538461538461539,0.9929395620639507,0.9487179487179487,0.9538461538461539
644,0.9673076923076923,0.9950000004126476,0.9669811320754716,0.9615384615384616
645,0.925,0.9891575111792638,0.9282511210762332,0.9115384615384615
646,0.9384615384615385,0.9895664070661251,0.9272727272727272,0.9384615384615385
647,0.9403846153846154,0.9910178723243567,0.9401709401709402,0.9346153846153846
648,0.9519230769230769,0.9944592918340976,0.9517543859649122,0.9461538461538461
649,0.9115384615384615,0.983491926239087,0.9035087719298246,0.9076923076923077
650,0.9326923076923077,0.9899478311722095,0.9244444444444444,0.9307692307692308
651,0.9615384615384616,0.9922863251887835,0.9596412556053812,0.9576923076923077
652,0.95,0.9924922312681491,0.9517543859649122,0.9423076923076923
653,0.9461538461538461,0.9924050961549465,0.948051948051948,0.9384615384615385
654,0.9538461538461539,0.9927544687802975,0.9473684210526315,0.9538461538461539
