season,week,celebrity_name,trend_mean,trend_sum,trend_max,n_days,season_start_est,season_end_est,source_file
23,3,Calvin Johnson Jr,0.0,0.0,0.0,7,2016-09-12,2016-11-23,23all.csv
23,3,James Hinchcliffe,0.5714285714285714,4.0,4.0,7,2016-09-12,2016-11-23,23all.csv
23,3,Jana Kramer,2.857142857142857,20.0,11.0,7,2016-09-12,2016-11-23,23all.csv
23,3,Laurie Hernandez,1.8571428571428572,13.0,8.0,7,2016-09-12,2016-11-23,23all.csv
23,3,Marilu Henner,1.5714285714285714,11.0,6.0,7,2016-09-12,2016-11-23,23all.csv
23,3,Maureen McCormick,1.52220927522722,10.65546492659054,6.780750407830342,7,2016-09-12,2016-11-23,23all.csv
23,3,Rick Perry,1.6605919366115123,11.624143556280586,6.780750407830342,7,2016-09-12,2016-11-23,23all.csv
23,3,Ryan Lochte,3.2010781671159028,22.40754716981132,7.469182389937107,7,2016-09-12,2016-11-23,23all.csv
23,3,Terra Jole,2.1340521114106017,14.938364779874213,7.469182389937107,7,2016-09-12,2016-11-23,23all.csv
23,3,Vanilla Ice,2.1340521114106017,14.938364779874213,7.469182389937107,7,2016-09-12,2016-11-23,23all.csv
23,4,Amber Rose,22.27960848287113,155.9572593800979,76.52561174551387,7,2016-09-12,2016-11-23,23all.csv
23,4,Babyface,1.6005390835579514,11.20377358490566,7.469182389937107,7,2016-09-12,2016-11-23,23all.csv
23,4,Calvin Johnson Jr,0.0,0.0,0.0,7,2016-09-12,2016-11-23,23all.csv
23,4,James Hinchcliffe,1.2857142857142858,9.0,9.0,7,2016-09-12,2016-11-23,23all.csv
23,4,Jana Kramer,3.0,21.0,14.0,7,2016-09-12,2016-11-23,23all.csv
23,4,Laurie Hernandez,10.142857142857142,71.0,37.0,7,2016-09-12,2016-11-23,23all.csv
23,4,Marilu Henner,1.4285714285714286,10.0,10.0,7,2016-09-12,2016-11-23,23all.csv
23,4,Maureen McCormick,3.044418550454439,21.310929853181076,14.530179445350734,7,2016-09-12,2016-11-23,23all.csv
23,4,Rick Perry,0.0,0.0,0.0,7,2016-09-12,2016-11-23,23all.csv
23,4,Ryan Lochte,6.935669362084456,48.54968553459119,29.876729559748423,7,2016-09-12,2016-11-23,23all.csv
23,4,Terra Jole,2.1340521114106017,14.938364779874213,7.469182389937107,7,2016-09-12,2016-11-23,23all.csv
23,4,Vanilla Ice,1.6005390835579514,11.20377358490566,7.469182389937107,7,2016-09-12,2016-11-23,23all.csv
23,5,Amber Rose,5.535306455371709,38.74714518760196,28.09168026101142,7,2016-09-12,2016-11-23,23all.csv
23,5,Babyface,0.0,0.0,0.0,7,2016-09-12,2016-11-23,23all.csv
23,5,Calvin Johnson Jr,0.0,0.0,0.0,7,2016-09-12,2016-11-23,23all.csv
23,5,James Hinchcliffe,3.0,21.0,21.0,7,2016-09-12,2016-11-23,23all.csv
23,5,Jana Kramer,10.0,70.0,58.0,7,2016-09-12,2016-11-23,23all.csv
23,5,Laurie Hernandez,2.2857142857142856,16.0,16.0,7,2016-09-12,2016-11-23,23all.csv
23,5,Marilu Henner,1.1428571428571428,8.0,8.0,7,2016-09-12,2016-11-23,23all.csv
23,5,Maureen McCormick,2.2141225821486836,15.498858075040784,15.498858075040784,7,2016-09-12,2016-11-23,23all.csv
23,5,Rick Perry,0.0,0.0,0.0,7,2016-09-12,2016-11-23,23all.csv
23,5,Ryan Lochte,2.6675651392632522,18.672955974842765,14.938364779874211,7,2016-09-12,2016-11-23,23all.csv
23,5,Terra Jole,3.2010781671159023,22.407547169811316,14.938364779874211,7,2016-09-12,2016-11-23,23all.csv
23,5,Vanilla Ice,0.0,0.0,0.0,7,2016-09-12,2016-11-23,23all.csv
23,6,Amber Rose,5.120158471218829,35.841109298531805,23.24828711256117,7,2016-09-12,2016-11-23,23all.csv
23,6,Babyface,0.0,0.0,0.0,7,2016-09-12,2016-11-23,23all.csv
23,6,Calvin Johnson Jr,0.0,0.0,0.0,7,2016-09-12,2016-11-23,23all.csv
23,6,James Hinchcliffe,5.285714285714286,37.0,32.0,7,2016-09-12,2016-11-23,23all.csv
23,6,Jana Kramer,11.142857142857142,78.0,51.0,7,2016-09-12,2016-11-23,23all.csv
23,6,Laurie Hernandez,4.0,28.0,13.0,7,2016-09-12,2016-11-23,23all.csv
23,6,Marilu Henner,1.0,7.0,7.0,7,2016-09-12,2016-11-23,23all.csv
23,6,Maureen McCormick,1.6605919366115123,11.624143556280586,11.624143556280586,7,2016-09-12,2016-11-23,23all.csv
23,6,Rick Perry,0.0,0.0,0.0,7,2016-09-12,2016-11-23,23all.csv
23,6,Ryan Lochte,4.268104222821203,29.876729559748426,14.938364779874211,7,2016-09-12,2016-11-23,23all.csv
23,6,Terra Jole,1.0670260557053008,7.469182389937107,7.469182389937107,7,2016-09-12,2016-11-23,23all.csv
23,6,Vanilla Ice,0.0,0.0,0.0,7,2016-09-12,2016-11-23,23all.csv
23,7,Amber Rose,0.5535306455371709,3.874714518760196,3.874714518760196,7,2016-09-12,2016-11-23,23all.csv
23,7,Babyface,0.0,0.0,0.0,7,2016-09-12,2016-11-23,23all.csv
23,7,Calvin Johnson Jr,0.0,0.0,0.0,7,2016-09-12,2016-11-23,23all.csv
23,7,James Hinchcliffe,1.4285714285714286,10.0,10.0,7,2016-09-12,2016-11-23,23all.csv
23,7,Jana Kramer,2.4285714285714284,17.0,13.0,7,2016-09-12,2016-11-23,23all.csv
23,7,Laurie Hernandez,2.5714285714285716,18.0,13.0,7,2016-09-12,2016-11-23,23all.csv
23,7,Marilu Henner,2.0,14.0,14.0,7,2016-09-12,2016-11-23,23all.csv
23,7,Maureen McCormick,2.3525052435329763,16.467536704730833,16.467536704730833,7,2016-09-12,2016-11-23,23all.csv
23,7,Rick Perry,0.0,0.0,0.0,7,2016-09-12,2016-11-23,23all.csv
23,7,Ryan Lochte,1.0670260557053008,7.469182389937107,7.469182389937107,7,2016-09-12,2016-11-23,23all.csv
23,7,Terra Jole,2.1340521114106017,14.938364779874213,7.469182389937107,7,2016-09-12,2016-11-23,23all.csv
23,7,Vanilla Ice,0.0,0.0,0.0,7,2016-09-12,2016-11-23,23all.csv
23,8,Amber Rose,1.1070612910743416,7.749429037520391,4.843393148450245,7,2016-09-12,2016-11-23,23all.csv
23,8,Babyface,0.0,0.0,0.0,7,2016-09-12,2016-11-23,23all.csv
23,8,Calvin Johnson Jr,0.5714285714285714,4.0,4.0,7,2016-09-12,2016-11-23,23all.csv
23,8,James Hinchcliffe,1.5714285714285714,11.0,11.0,7,2016-09-12,2016-11-23,23all.csv
23,8,Jana Kramer,1.7142857142857142,12.0,12.0,7,2016-09-12,2016-11-23,23all.csv
23,8,Laurie Hernandez,3.142857142857143,22.0,18.0,7,2016-09-12,2016-11-23,23all.csv
23,8,Marilu Henner,1.0,7.0,7.0,7,2016-09-12,2016-11-23,23all.csv
23,8,Maureen McCormick,0.0,0.0,0.0,7,2016-09-12,2016-11-23,23all.csv
23,8,Rick Perry,0.41514798415287807,2.9060358890701465,2.9060358890701465,7,2016-09-12,2016-11-23,23all.csv
23,8,Ryan Lochte,1.0670260557053008,7.469182389937107,7.469182389937107,7,2016-09-12,2016-11-23,23all.csv
23,8,Terra Jole,1.0670260557053008,7.469182389937107,7.469182389937107,7,2016-09-12,2016-11-23,23all.csv
23,8,Vanilla Ice,0.0,0.0,0.0,7,2016-09-12,2016-11-23,23all.csv
23,9,Amber Rose,0.0,0.0,0.0,7,2016-09-12,2016-11-23,23all.csv
23,9,Babyface,0.0,0.0,0.0,7,2016-09-12,2016-11-23,23all.csv
23,9,Calvin Johnson Jr,0.0,0.0,0.0,7,2016-09-12,2016-11-23,23all.csv
23,9,James Hinchcliffe,1.5714285714285714,11.0,11.0,7,2016-09-12,2016-11-23,23all.csv
23,9,Jana Kramer,2.4285714285714284,17.0,17.0,7,2016-09-12,2016-11-23,23all.csv
23,9,Laurie Hernandez,5.285714285714286,37.0,26.0,7,2016-09-12,2016-11-23,23all.csv
23,9,Marilu Henner,1.2857142857142858,9.0,9.0,7,2016-09-12,2016-11-23,23all.csv
23,9,Maureen McCormick,0.0,0.0,0.0,7,2016-09-12,2016-11-23,23all.csv
23,9,Rick Perry,0.0,0.0,0.0,7,2016-09-12,2016-11-23,23all.csv
23,9,Ryan Lochte,0.0,0.0,0.0,7,2016-09-12,2016-11-23,23all.csv
23,9,Terra Jole,1.0670260557053008,7.469182389937107,7.469182389937107,7,2016-09-12,2016-11-23,23all.csv
23,9,Vanilla Ice,0.5335130278526504,3.734591194968553,3.734591194968553,7,2016-09-12,2016-11-23,23all.csv
23,10,Amber Rose,0.0,0.0,0.0,7,2016-09-12,2016-11-23,23all.csv
23,10,Babyface,0.0,0.0,0.0,7,2016-09-12,2016-11-23,23all.csv
23,10,Calvin Johnson Jr,0.0,0.0,0.0,7,2016-09-12,2016-11-23,23all.csv
23,10,James Hinchcliffe,1.8571428571428572,13.0,13.0,7,2016-09-12,2016-11-23,23all.csv
23,10,Jana Kramer,5.142857142857143,36.0,32.0,7,2016-09-12,2016-11-23,23all.csv
23,10,Laurie Hernandez,12.857142857142858,90.0,58.0,7,2016-09-12,2016-11-23,23all.csv
23,10,Marilu Henner,0.0,0.0,0.0,7,2016-09-12,2016-11-23,23all.csv
23,10,Maureen McCormick,0.0,0.0,0.0,7,2016-09-12,2016-11-23,23all.csv
23,10,Rick Perry,0.0,0.0,0.0,7,2016-09-12,2016-11-23,23all.csv
23,10,Ryan Lochte,0.0,0.0,0.0,7,2016-09-12,2016-11-23,23all.csv
23,10,Terra Jole,1.6005390835579514,11.20377358490566,7.469182389937107,7,2016-09-12,2016-11-23,23all.csv
23,10,Vanilla Ice,0.0,0.0,0.0,7,2016-09-12,2016-11-23,23all.csv
23,11,Amber Rose,1.6144643828167482,9.68678629690049,9.68678629690049,6,2016-09-12,2016-11-23,23all.csv
23,11,Babyface,1.2448637316561844,7.469182389937107,7.469182389937107,6,2016-09-12,2016-11-23,23all.csv
23,11,Calvin Johnson Jr,0.0,0.0,0.0,6,2016-09-12,2016-11-23,23all.csv
23,11,James Hinchcliffe,13.5,81.0,50.0,6,2016-09-12,2016-11-23,23all.csv
23,11,Jana Kramer,9.666666666666666,58.0,28.0,6,2016-09-12,2016-11-23,23all.csv
23,11,Laurie Hernandez,30.333333333333332,182.0,100.0,6,2016-09-12,2016-11-23,23all.csv
23,11,Marilu Henner,0.6666666666666666,4.0,4.0,6,2016-09-12,2016-11-23,23all.csv
23,11,Maureen McCormick,1.4530179445350733,8.71810766721044,8.71810766721044,6,2016-09-12,2016-11-23,23all.csv
23,11,Rick Perry,1.4530179445350733,8.71810766721044,8.71810766721044,6,2016-09-12,2016-11-23,23all.csv
23,11,Ryan Lochte,1.2448637316561844,7.469182389937107,7.469182389937107,6,2016-09-12,2016-11-23,23all.csv
23,11,Terra Jole,0.6224318658280922,3.734591194968553,3.734591194968553,6,2016-09-12,2016-11-23,23all.csv
23,11,Vanilla Ice,0.6224318658280922,3.734591194968553,3.734591194968553,6,2016-09-12,2016-11-23,23all.csv
24,1,Bonner Bolton,11.603289301023533,116.03289301023534,69.40285189397254,10,2017-03-20,2017-05-23,24all.csv
24,1,Charo,23.59320987654321,235.9320987654321,159.4135802469136,10,2017-03-20,2017-05-23,24all.csv
24,1,Chris Kattan,5.898302469135804,58.98302469135804,47.82407407407408,10,2017-03-20,2017-05-23,24all.csv
24,1,David Ross,10.518869740180213,105.18869740180213,82.4158866240924,10,2017-03-20,2017-05-23,24all.csv
24,1,Erika Jayne,13.446802554457179,134.4680255445718,91.09124311083896,10,2017-03-20,2017-05-23,24all.csv
24,1,Heather Morris,8.8,88.0,58.0,10,2017-03-20,2017-05-23,24all.csv
24,1,Mr. T,1.5941358024691359,15.94135802469136,15.94135802469136,10,2017-03-20,2017-05-23,24all.csv
24,1,Nancy Kerrigan,5.7,57.0,36.0,10,2017-03-20,2017-05-23,24all.csv
24,1,Nick Viall,6.831843233312921,68.31843233312921,32.532586825299624,10,2017-03-20,2017-05-23,24all.csv
24,1,Normani,2.0,20.0,15.0,10,2017-03-20,2017-05-23,24all.csv
24,1,Rashad Jennings,4.2,42.0,36.0,10,2017-03-20,2017-05-23,24all.csv
24,1,Simone Biles,6.2,62.0,46.0,10,2017-03-20,2017-05-23,24all.csv
24,2,Bonner Bolton,8.675356486746567,60.72749540722597,46.6300411162628,7,2017-03-20,2017-05-23,24all.csv
24,2,Charo,26.644841269841272,186.5138888888889,116.37191358024693,7,2017-03-20,2017-05-23,24all.csv
24,2,Chris Kattan,15.941358024691358,111.5895061728395,92.45987654320987,7,2017-03-20,2017-05-23,24all.csv
24,2,David Ross,6.661434445180399,46.630041116262795,37.95468462951623,7,2017-03-20,2017-05-23,24all.csv
24,2,Erika Jayne,8.83027356686704,61.81191496806929,53.13655848132272,7,2017-03-20,2017-05-23,24all.csv
24,2,Heather Morris,11.142857142857142,78.0,50.0,7,2017-03-20,2017-05-23,24all.csv
24,2,Mr. T,0.9109347442680777,6.376543209876544,6.376543209876544,7,2017-03-20,2017-05-23,24all.csv
24,2,Nancy Kerrigan,7.142857142857143,50.0,35.0,7,2017-03-20,2017-05-23,24all.csv
24,2,Nick Viall,2.633590362048065,18.435132534336457,13.013034730119852,7,2017-03-20,2017-05-23,24all.csv
24,2,Normani,3.2857142857142856,23.0,23.0,7,2017-03-20,2017-05-23,24all.csv
24,2,Rashad Jennings,4.714285714285714,33.0,28.0,7,2017-03-20,2017-05-23,24all.csv
24,2,Simone Biles,4.428571428571429,31.0,24.0,7,2017-03-20,2017-05-23,24all.csv
24,3,Bonner Bolton,3.5630928427709114,24.94164989939638,14.097454290963173,7,2017-03-20,2017-05-23,24all.csv
24,3,Charo,10.248015873015873,71.73611111111111,57.38888888888889,7,2017-03-20,2017-05-23,24all.csv
24,3,Chris Kattan,0.9109347442680777,6.376543209876544,6.376543209876544,7,2017-03-20,2017-05-23,24all.csv
24,3,David Ross,8.985190646987515,62.89633452891261,44.46120199457616,7,2017-03-20,2017-05-23,24all.csv
24,3,Erika Jayne,2.633590362048065,18.435132534336457,18.435132534336457,7,2017-03-20,2017-05-23,24all.csv
24,3,Heather Morris,3.0,21.0,21.0,7,2017-03-20,2017-05-23,24all.csv
24,3,Mr. T,0.0,0.0,0.0,7,2017-03-20,2017-05-23,24all.csv
24,3,Nancy Kerrigan,3.4285714285714284,24.0,19.0,7,2017-03-20,2017-05-23,24all.csv
24,3,Nick Viall,2.323756201807116,16.266293412649812,11.92861516927653,7,2017-03-20,2017-05-23,24all.csv
24,3,Normani,4.714285714285714,33.0,29.0,7,2017-03-20,2017-05-23,24all.csv
24,3,Rashad Jennings,1.5714285714285714,11.0,11.0,7,2017-03-20,2017-05-23,24all.csv
24,3,Simone Biles,1.8571428571428572,13.0,13.0,7,2017-03-20,2017-05-23,24all.csv
24,4,Bonner Bolton,3.8729270030118603,27.110489021083023,21.688391216866417,7,2017-03-20,2017-05-23,24all.csv
24,4,Charo,0.6832010582010583,4.782407407407407,4.782407407407407,7,2017-03-20,2017-05-23,24all.csv
24,4,Chris Kattan,0.0,0.0,0.0,7,2017-03-20,2017-05-23,24all.csv
24,4,David Ross,7.436019845782773,52.05213892047941,34.70142594698627,7,2017-03-20,2017-05-23,24all.csv
24,4,Erika Jayne,8.675356486746567,60.72749540722597,41.2079433120462,7,2017-03-20,2017-05-23,24all.csv
24,4,Heather Morris,3.7142857142857144,26.0,26.0,7,2017-03-20,2017-05-23,24all.csv
24,4,Mr. T,0.0,0.0,0.0,7,2017-03-20,2017-05-23,24all.csv
24,4,Nancy Kerrigan,3.7142857142857144,26.0,21.0,7,2017-03-20,2017-05-23,24all.csv
24,4,Nick Viall,6.6614344451804,46.6300411162628,36.870265068672914,7,2017-03-20,2017-05-23,24all.csv
24,4,Normani,1.5714285714285714,11.0,11.0,7,2017-03-20,2017-05-23,24all.csv
24,4,Rashad Jennings,11.857142857142858,83.0,62.0,7,2017-03-20,2017-05-23,24all.csv
24,4,Simone Biles,8.571428571428571,60.0,34.0,7,2017-03-20,2017-05-23,24all.csv
24,5,Bonner Bolton,1.549170801204744,10.844195608433209,10.844195608433209,7,2017-03-20,2017-05-23,24all.csv
24,5,Charo,0.6832010582010583,4.782407407407407,4.782407407407407,7,2017-03-20,2017-05-23,24all.csv
24,5,Chris Kattan,0.0,0.0,0.0,7,2017-03-20,2017-05-23,24all.csv
24,5,David Ross,5.26718072409613,36.870265068672914,26.026069460239704,7,2017-03-20,2017-05-23,24all.csv
24,5,Erika Jayne,9.604858967469413,67.2340127722859,49.88329979879276,7,2017-03-20,2017-05-23,24all.csv
24,5,Heather Morris,2.142857142857143,15.0,15.0,7,2017-03-20,2017-05-23,24all.csv
24,5,Mr. T,0.0,0.0,0.0,7,2017-03-20,2017-05-23,24all.csv
24,5,Nancy Kerrigan,2.857142857142857,20.0,20.0,7,2017-03-20,2017-05-23,24all.csv
24,5,Nick Viall,4.027844083132335,28.19490858192634,23.85723033855306,7,2017-03-20,2017-05-23,24all.csv
24,5,Normani,4.428571428571429,31.0,25.0,7,2017-03-20,2017-05-23,24all.csv
24,5,Rashad Jennings,2.5714285714285716,18.0,18.0,7,2017-03-20,2017-05-23,24all.csv
24,5,Simone Biles,7.0,49.0,36.0,7,2017-03-20,2017-05-23,24all.csv
24,6,Bonner Bolton,2.168839121686642,15.181873851806492,15.181873851806492,7,2017-03-20,2017-05-23,24all.csv
24,6,Charo,0.0,0.0,0.0,7,2017-03-20,2017-05-23,24all.csv
24,6,Chris Kattan,0.0,0.0,0.0,7,2017-03-20,2017-05-23,24all.csv
24,6,David Ross,4.492595323493758,31.448167264456306,23.85723033855306,7,2017-03-20,2017-05-23,24all.csv
24,6,Erika Jayne,1.7040878813252185,11.92861516927653,6.506517365059926,7,2017-03-20,2017-05-23,24all.csv
24,6,Heather Morris,18.142857142857142,127.0,91.0,7,2017-03-20,2017-05-23,24all.csv
24,6,Mr. T,0.0,0.0,0.0,7,2017-03-20,2017-05-23,24all.csv
24,6,Nancy Kerrigan,1.8571428571428572,13.0,13.0,7,2017-03-20,2017-05-23,24all.csv
24,6,Nick Viall,1.8590049614456932,13.013034730119852,13.013034730119852,7,2017-03-20,2017-05-23,24all.csv
24,6,Normani,5.714285714285714,40.0,31.0,7,2017-03-20,2017-05-23,24all.csv
24,6,Rashad Jennings,4.285714285714286,30.0,25.0,7,2017-03-20,2017-05-23,24all.csv
24,6,Simone Biles,3.2857142857142856,23.0,23.0,7,2017-03-20,2017-05-23,24all.csv
24,7,Bonner Bolton,1.549170801204744,10.844195608433209,10.844195608433209,7,2017-03-20,2017-05-23,24all.csv
24,7,Charo,0.0,0.0,0.0,7,2017-03-20,2017-05-23,24all.csv
24,7,Chris Kattan,0.0,0.0,0.0,7,2017-03-20,2017-05-23,24all.csv
24,7,David Ross,5.731931964457553,40.123523751202875,28.194908581926345,7,2017-03-20,2017-05-23,24all.csv
24,7,Erika Jayne,1.084419560843321,7.590936925903247,7.590936925903247,7,2017-03-20,2017-05-23,24all.csv
24,7,Heather Morris,3.142857142857143,22.0,11.0,7,2017-03-20,2017-05-23,24all.csv
24,7,Mr. T,0.0,0.0,0.0,7,2017-03-20,2017-05-23,24all.csv
24,7,Nancy Kerrigan,1.4285714285714286,10.0,10.0,7,2017-03-20,2017-05-23,24all.csv
24,7,Nick Viall,2.7885074421685396,19.519552095179776,15.181873851806492,7,2017-03-20,2017-05-23,24all.csv
24,7,Normani,3.7142857142857144,26.0,20.0,7,2017-03-20,2017-05-23,24all.csv
24,7,Rashad Jennings,2.5714285714285716,18.0,18.0,7,2017-03-20,2017-05-23,24all.csv
24,7,Simone Biles,1.7142857142857142,12.0,12.0,7,2017-03-20,2017-05-23,24all.csv
24,8,Bonner Bolton,4.492595323493759,31.44816726445631,26.026069460239704,7,2017-03-20,2017-05-23,24all.csv
24,8,Charo,0.0,0.0,0.0,7,2017-03-20,2017-05-23,24all.csv
24,8,Chris Kattan,0.0,0.0,0.0,7,2017-03-20,2017-05-23,24all.csv
24,8,David Ross,8.05568816626467,56.38981716385268,48.79888023794944,7,2017-03-20,2017-05-23,24all.csv
24,8,Erika Jayne,0.0,0.0,0.0,7,2017-03-20,2017-05-23,24all.csv
24,8,Heather Morris,0.0,0.0,0.0,7,2017-03-20,2017-05-23,24all.csv
24,8,Mr. T,0.0,0.0,0.0,7,2017-03-20,2017-05-23,24all.csv
24,8,Nancy Kerrigan,0.7142857142857143,5.0,5.0,7,2017-03-20,2017-05-23,24all.csv
24,8,Nick Viall,0.0,0.0,0.0,7,2017-03-20,2017-05-23,24all.csv
24,8,Normani,9.571428571428571,67.0,48.0,7,2017-03-20,2017-05-23,24all.csv
24,8,Rashad Jennings,2.142857142857143,15.0,15.0,7,2017-03-20,2017-05-23,24all.csv
24,8,Simone Biles,14.285714285714286,100.0,36.0,7,2017-03-20,2017-05-23,24all.csv
24,9,Bonner Bolton,0.0,0.0,0.0,7,2017-03-20,2017-05-23,24all.csv
24,9,Charo,0.0,0.0,0.0,7,2017-03-20,2017-05-23,24all.csv
24,9,Chris Kattan,0.0,0.0,0.0,7,2017-03-20,2017-05-23,24all.csv
24,9,David Ross,13.167951810240325,92.17566267168228,60.72749540722597,7,2017-03-20,2017-05-23,24all.csv
24,9,Erika Jayne,0.0,0.0,0.0,7,2017-03-20,2017-05-23,24all.csv
24,9,Heather Morris,0.0,0.0,0.0,7,2017-03-20,2017-05-23,24all.csv
24,9,Mr. T,0.0,0.0,0.0,7,2017-03-20,2017-05-23,24all.csv
24,9,Nancy Kerrigan,0.0,0.0,0.0,7,2017-03-20,2017-05-23,24all.csv
24,9,Nick Viall,0.0,0.0,0.0,7,2017-03-20,2017-05-23,24all.csv
24,9,Normani,11.714285714285714,82.0,52.0,7,2017-03-20,2017-05-23,24all.csv
24,9,Rashad Jennings,3.0,21.0,21.0,7,2017-03-20,2017-05-23,24all.csv
24,9,Simone Biles,24.428571428571427,171.0,97.0,7,2017-03-20,2017-05-23,24all.csv
24,10,Bonner Bolton,3.470142594698627,17.350712973493135,11.92861516927653,5,2017-03-20,2017-05-23,24all.csv
24,10,Charo,2.869444444444445,14.347222222222225,9.564814814814817,5,2017-03-20,2017-05-23,24all.csv
24,10,Chris Kattan,0.0,0.0,0.0,5,2017-03-20,2017-05-23,24all.csv
24,10,David Ross,34.05077421048028,170.2538710524014,75.90936925903246,5,2017-03-20,2017-05-23,24all.csv
24,10,Erika Jayne,1.084419560843321,5.422097804216604,5.422097804216604,5,2017-03-20,2017-05-23,24all.csv
24,10,Heather Morris,4.4,22.0,15.0,5,2017-03-20,2017-05-23,24all.csv
24,10,Mr. T,0.0,0.0,0.0,5,2017-03-20,2017-05-23,24all.csv
24,10,Nancy Kerrigan,1.0,5.0,5.0,5,2017-03-20,2017-05-23,24all.csv
24,10,Nick Viall,0.0,0.0,0.0,5,2017-03-20,2017-05-23,24all.csv
24,10,Normani,34.2,171.0,100.0,5,2017-03-20,2017-05-23,24all.csv
24,10,Rashad Jennings,28.6,143.0,91.0,5,2017-03-20,2017-05-23,24all.csv
24,10,Simone Biles,12.6,63.0,36.0,5,2017-03-20,2017-05-23,24all.csv
25,1,Barbara Corcoran,3.8078821855911626,38.07882185591163,25.79533093464981,10,2017-09-18,2017-11-21,25all.csv
25,1,Debbie Gibson,2.9480378211028357,29.480378211028356,25.79533093464981,10,2017-09-18,2017-11-21,25all.csv
25,1,Derek Fisher,1.5968538197640363,15.968538197640363,12.283490921261818,10,2017-09-18,2017-11-21,25all.csv
25,1,Drew Scott,1.596853819764036,15.968538197640362,12.897665467324908,10,2017-09-18,2017-11-21,25all.csv
25,1,Frankie Muniz,6.6,66.0,50.0,10,2017-09-18,2017-11-21,25all.csv
25,1,Jordan Fisher,3.9,39.0,31.0,10,2017-09-18,2017-11-21,25all.csv
25,1,Lindsey Stirling,2.5,25.0,21.0,10,2017-09-18,2017-11-21,25all.csv
25,1,Nick Lachey,2.211028365827127,22.11028365827127,18.425236381892727,10,2017-09-18,2017-11-21,25all.csv
25,1,Nikki Bella,1.7,17.0,12.0,10,2017-09-18,2017-11-21,25all.csv
25,1,Sasha Pieterse,1.9039410927955818,19.039410927955817,15.354363651577271,10,2017-09-18,2017-11-21,25all.csv
25,1,Terrell Owens,1.1055141829135635,11.055141829135636,11.055141829135636,10,2017-09-18,2017-11-21,25all.csv
25,1,Vanessa Lachey,1.6,16.0,13.0,10,2017-09-18,2017-11-21,25all.csv
25,1,Victoria Arlen,6.141745460630909,61.417454606309086,49.74813823111036,10,2017-09-18,2017-11-21,25all.csv
25,2,Barbara Corcoran,3.0708727303154544,21.49610911220818,16.582712743703453,7,2017-09-18,2017-11-21,25all.csv
25,2,Debbie Gibson,6.141745460630909,42.99221822441636,25.181156388586725,7,2017-09-18,2017-11-21,25all.csv
25,2,Derek Fisher,2.018002079921584,14.12601455945109,9.212618190946364,7,2017-09-18,2017-11-21,25all.csv
25,2,Drew Scott,2.2812197425200518,15.968538197640363,6.755920006694,7,2017-09-18,2017-11-21,25all.csv
25,2,Frankie Muniz,4.142857142857143,29.0,13.0,7,2017-09-18,2017-11-21,25all.csv
25,2,Jordan Fisher,5.285714285714286,37.0,17.0,7,2017-09-18,2017-11-21,25all.csv
25,2,Lindsey Stirling,5.0,35.0,17.0,7,2017-09-18,2017-11-21,25all.csv
25,2,Nick Lachey,2.018002079921584,14.12601455945109,7.37009455275709,7,2017-09-18,2017-11-21,25all.csv
25,2,Nikki Bella,3.0,21.0,8.0,7,2017-09-18,2017-11-21,25all.csv
25,2,Sasha Pieterse,6.229484681497064,43.60639277047945,23.952807296460545,7,2017-09-18,2017-11-21,25all.csv
25,2,Terrell Owens,1.3160883129923373,9.212618190946362,4.913396368504727,7,2017-09-18,2017-11-21,25all.csv
25,2,Vanessa Lachey,1.8571428571428572,13.0,8.0,7,2017-09-18,2017-11-21,25all.csv
25,2,Victoria Arlen,6.404963123229377,44.83474186260564,20.267760020082,7,2017-09-18,2017-11-21,25all.csv
25,3,Barbara Corcoran,0.0,0.0,0.0,7,2017-09-18,2017-11-21,25all.csv
25,3,Debbie Gibson,0.8773922086615584,6.141745460630909,6.141745460630909,7,2017-09-18,2017-11-21,25all.csv
25,3,Derek Fisher,0.0,0.0,0.0,7,2017-09-18,2017-11-21,25all.csv
25,3,Drew Scott,0.8773922086615584,6.141745460630909,6.141745460630909,7,2017-09-18,2017-11-21,25all.csv
25,3,Frankie Muniz,1.4285714285714286,10.0,7.0,7,2017-09-18,2017-11-21,25all.csv
25,3,Jordan Fisher,2.142857142857143,15.0,9.0,7,2017-09-18,2017-11-21,25all.csv
25,3,Lindsey Stirling,3.7142857142857144,26.0,22.0,7,2017-09-18,2017-11-21,25all.csv
25,3,Nick Lachey,0.7019137669292467,4.913396368504727,4.913396368504727,7,2017-09-18,2017-11-21,25all.csv
25,3,Nikki Bella,2.142857142857143,15.0,12.0,7,2017-09-18,2017-11-21,25all.csv
25,3,Sasha Pieterse,1.05287065039387,7.37009455275709,7.37009455275709,7,2017-09-18,2017-11-21,25all.csv
25,3,Terrell Owens,0.7019137669292467,4.913396368504727,4.913396368504727,7,2017-09-18,2017-11-21,25all.csv
25,3,Vanessa Lachey,2.2857142857142856,16.0,8.0,7,2017-09-18,2017-11-21,25all.csv
25,3,Victoria Arlen,2.544437405118519,17.811061835829634,13.511840013388,7,2017-09-18,2017-11-21,25all.csv
25,4,Barbara Corcoran,0.0,0.0,0.0,7,2017-09-18,2017-11-21,25all.csv
25,4,Debbie Gibson,0.0,0.0,0.0,7,2017-09-18,2017-11-21,25all.csv
25,4,Derek Fisher,5.001135589370883,35.007949125596184,31.322901849217637,7,2017-09-18,2017-11-21,25all.csv
